"","batch.id","response_type","value"
"6335","X-1980.BKM120 + binimetinib","abc","613.7721"
"6336","X-1980.BKM120 + binimetinib","TGI","45.8374"
"6337","X-1980.BYL719","angle","1.2902"
"6338","X-1980.BYL719","abc","87.7324"
"6339","X-1980.BYL719","TGI","-11.0580"
"6340","X-1980.BYL719 + LGH447","angle","1.2431"
"6341","X-1980.BYL719 + LGH447","abc","177.7291"
"6342","X-1980.BYL719 + LGH447","TGI","4.1524"
"6343","X-1980.BYL719 + LJM716","angle","-0.4877"
"6344","X-1980.BYL719 + LJM716","abc","-22.2232"
"6345","X-1980.BYL719 + LJM716","TGI","-5.1221"
"6346","X-1980.cetuximab","angle","14.1702"
"6347","X-1980.cetuximab","abc","602.9265"
"6348","X-1980.cetuximab","TGI","15.8939"
"6349","X-1980.CGM097","angle","0.0214"
"6350","X-1980.CGM097","abc","121.1222"
"6351","X-1980.CGM097","TGI","-6.2500"
"6352","X-1980.CKX620","angle","4.9382"
"6353","X-1980.CKX620","abc","452.4794"
"6354","X-1980.CKX620","TGI","48.7433"
"6355","X-1980.CLR457","angle","78.5921"
"6356","X-1980.CLR457","abc","715.6265"
"6357","X-1980.CLR457","TGI","12.8958"
"6358","X-1980.erlotinib","angle","2.2361"
"6359","X-1980.erlotinib","abc","381.0912"
"6360","X-1980.erlotinib","TGI","37.4498"
"6361","X-1980.HDM201","angle","2.9562"
"6362","X-1980.HDM201","abc","378.4667"
"6363","X-1980.HDM201","TGI","10.6045"
"6364","X-1980.HSP990","angle","154.9059"
"6365","X-1980.HSP990","abc","548.6483"
"6366","X-1980.HSP990","TGI","-24.1058"
"6367","X-1980.INC280","angle","-0.4808"
"6368","X-1980.INC280","abc","1.7419"
"6369","X-1980.INC280","TGI","-4.9750"
"6370","X-1980.LCL161 + paclitaxel","angle","4.8474"
"6371","X-1980.LCL161 + paclitaxel","abc","439.0710"
"6372","X-1980.LCL161 + paclitaxel","TGI","38.3402"
"6373","X-1980.LEE011","angle","6.9302"
"6374","X-1980.LEE011","abc","570.0481"
"6375","X-1980.LEE011","TGI","14.1332"
"6376","X-1980.LFW527 + binimetinib","angle","135.3223"
"6377","X-1980.LFW527 + binimetinib","abc","641.8583"
"6378","X-1980.LFW527 + binimetinib","TGI","38.8188"
"6379","X-1980.LGH447","angle","28.2614"
"6380","X-1980.LGH447","abc","573.9862"
"6381","X-1980.LGH447","TGI","60.3737"
"6382","X-1980.LLM871","angle","-0.7884"
"6383","X-1980.LLM871","abc","-68.8532"
"6384","X-1980.LLM871","TGI","-2.4742"
"6385","X-1980.paclitaxel","angle","0.7918"
"6386","X-1980.paclitaxel","abc","112.3895"
"6387","X-1980.paclitaxel","TGI","3.2515"
"6388","X-1993.BGJ398","angle","-1.4041"
"6389","X-1993.BGJ398","abc","-194.8175"
"6390","X-1993.BGJ398","TGI","3.0000"
"6391","X-1993.binimetinib","angle","14.6490"
"6392","X-1993.binimetinib","abc","138.6065"
"6393","X-1993.binimetinib","TGI","-7.2649"
"6394","X-1993.BKM120","angle","-0.5038"
"6395","X-1993.BKM120","abc","-214.0140"
"6396","X-1993.BKM120","TGI","0.7859"
"6397","X-1993.BKM120 + binimetinib","angle","4.0941"
"6398","X-1993.BKM120 + binimetinib","abc","156.0435"
"6399","X-1993.BKM120 + binimetinib","TGI","-19.3288"
"6400","X-1993.BYL719","angle","55.3919"
"6401","X-1993.BYL719","abc","262.9065"
"6402","X-1993.BYL719","TGI","-13.1055"
"6403","X-1993.BYL719 + LGH447","angle","13.1561"
"6404","X-1993.BYL719 + LGH447","abc","36.5227"
"6405","X-1993.BYL719 + LGH447","TGI","-3.0774"
"6406","X-1993.BYL719 + LJM716","angle","16.8374"
"6407","X-1993.BYL719 + LJM716","abc","244.0415"
"6408","X-1993.BYL719 + LJM716","TGI","-47.5629"
"6409","X-1993.cetuximab","angle","9.8044"
"6410","X-1993.cetuximab","abc","183.0715"
"6411","X-1993.cetuximab","TGI","-14.8594"
"6412","X-1993.CGM097","angle","-2.9406"
"6413","X-1993.CGM097","abc","-334.0757"
"6414","X-1993.CGM097","TGI","11.5381"
"6415","X-1993.CKX620","angle","168.2379"
"6416","X-1993.CKX620","abc","330.3645"
"6417","X-1993.CKX620","TGI","-13.2814"
"6418","X-1993.CLR457","angle","160.2050"
"6419","X-1993.CLR457","abc","350.0435"
"6420","X-1993.CLR457","TGI","-130.9589"
"6421","X-1993.erlotinib","angle","0.8126"
"6422","X-1993.erlotinib","abc","-21.5929"
"6423","X-1993.erlotinib","TGI","-1.5690"
"6424","X-1993.HDM201","angle","-2.4123"
"6425","X-1993.HDM201","abc","-298.3457"
"6426","X-1993.HDM201","TGI","3.2567"
"6427","X-1993.HSP990","angle","3.3617"
"6428","X-1993.HSP990","abc","51.9474"
"6429","X-1993.HSP990","TGI","-6.4747"
"6430","X-1993.INC280","angle","-4.6476"
"6431","X-1993.INC280","abc","-388.8534"
"6432","X-1993.INC280","TGI","2.2079"
"6433","X-1993.LCL161 + paclitaxel","angle","1.2627"
"6434","X-1993.LCL161 + paclitaxel","abc","145.8120"
"6435","X-1993.LCL161 + paclitaxel","TGI","-6.2590"
"6436","X-1993.LEE011","angle","0.2273"
"6437","X-1993.LEE011","abc","-140.2482"
"6438","X-1993.LEE011","TGI","-2.1865"
"6439","X-1993.LFW527 + binimetinib","angle","159.8026"
"6440","X-1993.LFW527 + binimetinib","abc","335.7405"
"6441","X-1993.LFW527 + binimetinib","TGI","-24.3779"
"6442","X-1993.LGH447","angle","-3.0416"
"6443","X-1993.LGH447","abc","-456.9607"
"6444","X-1993.LGH447","TGI","3.8707"
"6445","X-1993.LLM871","angle","-2.3185"
"6446","X-1993.LLM871","abc","-358.1281"
"6447","X-1993.LLM871","TGI","8.0411"
"6448","X-1993.paclitaxel","angle","-5.1929"
"6449","X-1993.paclitaxel","abc","-324.5326"
"6450","X-1993.paclitaxel","TGI","7.1839"
"6451","X-2017.BGJ398","angle","1.5635"
"6452","X-2017.BGJ398","abc","236.3741"
"6453","X-2017.BGJ398","TGI","-57.4696"
"6454","X-2017.binimetinib","angle","167.8643"
"6455","X-2017.binimetinib","abc","670.6110"
"6456","X-2017.binimetinib","TGI","21.4671"
"6457","X-2017.BKM120","angle","4.6634"
"6458","X-2017.BKM120","abc","403.3259"
"6459","X-2017.BKM120","TGI","40.9414"
"6460","X-2017.BKM120 + binimetinib","angle","158.9612"
"6461","X-2017.BKM120 + binimetinib","abc","572.3534"
"6462","X-2017.BKM120 + binimetinib","TGI","125.2453"
"6463","X-2017.BYL719","angle","12.7046"
"6464","X-2017.BYL719","abc","483.6172"
"6465","X-2017.BYL719","TGI","45.8071"
"6466","X-2017.BYL719 + LGH447","angle","37.9762"
"6467","X-2017.BYL719 + LGH447","abc","435.6306"
"6468","X-2017.BYL719 + LGH447","TGI","-17.0348"
"6469","X-2017.BYL719 + LJM716","angle","2.4334"
"6470","X-2017.BYL719 + LJM716","abc","331.7086"
"6471","X-2017.BYL719 + LJM716","TGI","30.9624"
"6472","X-2017.cetuximab","angle","-0.1705"
"6473","X-2017.cetuximab","abc","-139.0630"
"6474","X-2017.cetuximab","TGI","7.9011"
"6475","X-2017.CGM097","angle","2.8707"
"6476","X-2017.CGM097","abc","377.1603"
"6477","X-2017.CGM097","TGI","19.9015"
"6478","X-2017.CKX620","angle","154.9662"
"6479","X-2017.CKX620","abc","575.4362"
"6480","X-2017.CKX620","TGI","42.6000"
"6481","X-2017.CLR457","angle","1.9811"
"6482","X-2017.CLR457","abc","319.1000"
"6483","X-2017.CLR457","TGI","71.9789"
"6484","X-2017.erlotinib","angle","3.6813"
"6485","X-2017.erlotinib","abc","379.0431"
"6486","X-2017.erlotinib","TGI","50.0606"
"6487","X-2017.HDM201","angle","1.4782"
"6488","X-2017.HDM201","abc","278.1690"
"6489","X-2017.HDM201","TGI","15.8698"
"6490","X-2017.HSP990","angle","2.4996"
"6491","X-2017.HSP990","abc","398.3163"
"6492","X-2017.HSP990","TGI","15.7169"
"6493","X-2017.INC280","angle","1.2039"
"6494","X-2017.INC280","abc","268.9121"
"6495","X-2017.INC280","TGI","21.8414"
"6496","X-2017.LCL161 + paclitaxel","angle","10.8131"
"6497","X-2017.LCL161 + paclitaxel","abc","448.4306"
"6498","X-2017.LCL161 + paclitaxel","TGI","-455.6800"
"6499","X-2017.LEE011","angle","6.1872"
"6500","X-2017.LEE011","abc","453.9966"
"6501","X-2017.LEE011","TGI","27.3151"
"6502","X-2017.LFW527 + binimetinib","angle","171.6370"
"6503","X-2017.LFW527 + binimetinib","abc","571.1827"
"6504","X-2017.LFW527 + binimetinib","TGI","-18.7544"
"6505","X-2017.LGH447","angle","3.9883"
"6506","X-2017.LGH447","abc","416.4069"
"6507","X-2017.LGH447","TGI","21.9140"
"6508","X-2017.LLM871","angle","4.3289"
"6509","X-2017.LLM871","abc","423.4735"
"6510","X-2017.LLM871","TGI","187.9545"
"6511","X-2017.paclitaxel","angle","13.4869"
"6512","X-2017.paclitaxel","abc","461.1806"
"6513","X-2017.paclitaxel","TGI","-444.3600"
"6514","X-2026.binimetinib","angle","11.8066"
"6515","X-2026.binimetinib","abc","430.5706"
"6516","X-2026.binimetinib","TGI","1262.1818"
"6517","X-2026.BKM120","angle","3.9791"
"6518","X-2026.BKM120","abc","372.5821"
"6519","X-2026.BKM120","TGI","74.3289"
"6520","X-2026.BKM120 + binimetinib","angle","121.1916"
"6521","X-2026.BKM120 + binimetinib","abc","504.1036"
"6522","X-2026.BKM120 + binimetinib","TGI","747.1579"
"6523","X-2026.BYL719","angle","26.3442"
"6524","X-2026.BYL719","abc","541.9576"
"6525","X-2026.BYL719","TGI","27.1617"
"6526","X-2026.BYL719 + LJM716","angle","2.6447"
"6527","X-2026.BYL719 + LJM716","abc","335.1095"
"6528","X-2026.BYL719 + LJM716","TGI","46.7478"
"6529","X-2026.CLR457","angle","8.6455"
"6530","X-2026.CLR457","abc","497.9058"
"6531","X-2026.CLR457","TGI","20.9615"
"6532","X-2026.figitumumab + binimetinib","angle","6.3617"
"6533","X-2026.figitumumab + binimetinib","abc","425.2293"
"6534","X-2026.figitumumab + binimetinib","TGI","37.8576"
"6535","X-2026.gemcitabine-50mpk","angle","169.5051"
"6536","X-2026.gemcitabine-50mpk","abc","603.0966"
"6537","X-2026.gemcitabine-50mpk","TGI","79.5385"
"6538","X-2026.HDM201","angle","0.4639"
"6539","X-2026.HDM201","abc","161.2761"
"6540","X-2026.HDM201","TGI","15.8686"
"6541","X-2026.INC424","angle","3.1311"
"6542","X-2026.INC424","abc","363.7679"
"6543","X-2026.INC424","TGI","50.1232"
"6544","X-2026.INC424 + binimetinib","angle","6.1423"
"6545","X-2026.INC424 + binimetinib","abc","415.6589"
"6546","X-2026.INC424 + binimetinib","TGI","51.5645"
"6547","X-2026.LKA136","angle","-0.7888"
"6548","X-2026.LKA136","abc","-256.1325"
"6549","X-2026.LKA136","TGI","-12.6736"
"6550","X-2026.trametinib","angle","8.5359"
"6551","X-2026.trametinib","abc","429.3661"
"6552","X-2026.trametinib","TGI","-731.4118"
"6553","X-2026.WNT974","angle","2.6137"
"6554","X-2026.WNT974","abc","388.5965"
"6555","X-2026.WNT974","TGI","17.0918"
"6556","X-2042.BGJ398","angle","-5.3721"
"6557","X-2042.BGJ398","abc","-153.2801"
"6558","X-2042.BGJ398","TGI","7.2035"
"6559","X-2042.binimetinib","angle","-0.5338"
"6560","X-2042.binimetinib","abc","264.9757"
"6561","X-2042.binimetinib","TGI","20.0541"
"6562","X-2042.BKM120","angle","28.6211"
"6563","X-2042.BKM120","abc","175.0369"
"6564","X-2042.BKM120","TGI","33.4085"
"6565","X-2042.BKM120 + binimetinib","angle","145.3895"
"6566","X-2042.BKM120 + binimetinib","abc","264.4449"
"6567","X-2042.BKM120 + binimetinib","TGI","45.4286"
"6568","X-2042.BYL719","angle","75.9135"
"6569","X-2042.BYL719","abc","253.7680"
"6570","X-2042.BYL719","TGI","9.3860"
"6571","X-2042.BYL719 + LGH447","angle","15.0787"
"6572","X-2042.BYL719 + LGH447","abc","190.8663"
"6573","X-2042.BYL719 + LGH447","TGI","8.3106"
"6574","X-2042.BYL719 + LJM716","angle","12.9432"
"6575","X-2042.BYL719 + LJM716","abc","153.3184"
"6576","X-2042.BYL719 + LJM716","TGI","16.8300"
"6577","X-2042.cetuximab","angle","-3.1736"
"6578","X-2042.cetuximab","abc","-95.1560"
"6579","X-2042.cetuximab","TGI","-13.3280"
"6580","X-2042.CGM097","angle","3.3475"
"6581","X-2042.CGM097","abc","96.7653"
"6582","X-2042.CGM097","TGI","9.0721"
"6583","X-2042.CKX620","angle","150.1147"
"6584","X-2042.CKX620","abc","261.7731"
"6585","X-2042.CKX620","TGI","70.3000"
"6586","X-2042.CLR457","angle","100.7884"
"6587","X-2042.CLR457","abc","197.5786"
"6588","X-2042.CLR457","TGI","-35.2877"
"6589","X-2042.erlotinib","angle","158.3991"
"6590","X-2042.erlotinib","abc","117.5800"
"6591","X-2042.erlotinib","TGI","6.1812"
"6592","X-2042.HDM201","angle","-0.8890"
"6593","X-2042.HDM201","abc","14.3893"
"6594","X-2042.HDM201","TGI","1.9023"
"6595","X-2042.HSP990","angle","143.6670"
"6596","X-2042.HSP990","abc","193.8816"
"6597","X-2042.HSP990","TGI","-10.7020"
"6598","X-2042.INC280","angle","16.8245"
"6599","X-2042.INC280","abc","155.6914"
"6600","X-2042.INC280","TGI","13.0801"
"6601","X-2042.LCL161 + paclitaxel","angle","160.3561"
"6602","X-2042.LCL161 + paclitaxel","abc","210.4265"
"6603","X-2042.LCL161 + paclitaxel","TGI","-6.6583"
"6604","X-2042.LEE011","angle","-1.2439"
"6605","X-2042.LEE011","abc","-23.2641"
"6606","X-2042.LEE011","TGI","2.3403"
"6607","X-2042.LFW527 + binimetinib","angle","142.5962"
"6608","X-2042.LFW527 + binimetinib","abc","244.7387"
"6609","X-2042.LFW527 + binimetinib","TGI","17.9032"
"6610","X-2042.LGH447","angle","4.0469"
"6611","X-2042.LGH447","abc","29.9520"
"6612","X-2042.LGH447","TGI","-6.0079"
"6613","X-2042.LLM871","angle","-1.7406"
"6614","X-2042.LLM871","abc","21.9823"
"6615","X-2042.LLM871","TGI","-3.6298"
"6616","X-2042.paclitaxel","angle","-7.6766"
"6617","X-2042.paclitaxel","abc","161.8613"
"6618","X-2042.paclitaxel","TGI","0.8895"
"6619","X-2043.abraxane","angle","-0.0352"
"6620","X-2043.abraxane","abc","39.2591"
"6621","X-2043.abraxane","TGI","3.3893"
"6622","X-2043.binimetinib","angle","157.5719"
"6623","X-2043.binimetinib","abc","481.7833"
"6624","X-2043.binimetinib","TGI","80.8532"
"6625","X-2043.binimetinib-3.5mpk","angle","2.6683"
"6626","X-2043.binimetinib-3.5mpk","abc","316.6599"
"6627","X-2043.binimetinib-3.5mpk","TGI","15.6344"
"6628","X-2043.BKM120","angle","0.4052"
"6629","X-2043.BKM120","abc","134.1490"
"6630","X-2043.BKM120","TGI","12.7216"
"6631","X-2043.BKM120 + binimetinib","angle","26.7468"
"6632","X-2043.BKM120 + binimetinib","abc","472.3366"
"6633","X-2043.BKM120 + binimetinib","TGI","13.6436"
"6634","X-2043.BKM120 + LDE225","angle","1.9473"
"6635","X-2043.BKM120 + LDE225","abc","325.9456"
"6636","X-2043.BKM120 + LDE225","TGI","8.2368"
"6637","X-2043.BYL719","angle","4.2003"
"6638","X-2043.BYL719","abc","353.1429"
"6639","X-2043.BYL719","TGI","22.5833"
"6640","X-2043.BYL719 + LJM716","angle","10.2672"
"6641","X-2043.BYL719 + LJM716","abc","429.5634"
"6642","X-2043.BYL719 + LJM716","TGI","16.2349"
"6643","X-2043.CLR457","angle","8.2294"
"6644","X-2043.CLR457","abc","383.3881"
"6645","X-2043.CLR457","TGI","29.5637"
"6646","X-2043.figitumumab","angle","1.0672"
"6647","X-2043.figitumumab","abc","291.2525"
"6648","X-2043.figitumumab","TGI","6.6749"
"6649","X-2043.figitumumab + binimetinib","angle","-0.6132"
"6650","X-2043.figitumumab + binimetinib","abc","-285.8793"
"6651","X-2043.figitumumab + binimetinib","TGI","-51.2973"
"6652","X-2043.gemcitabine-50mpk","angle","6.7930"
"6653","X-2043.gemcitabine-50mpk","abc","278.8964"
"6654","X-2043.gemcitabine-50mpk","TGI","6.5379"
"6655","X-2043.HDM201","angle","5.7286"
"6656","X-2043.HDM201","abc","395.8333"
"6657","X-2043.HDM201","TGI","11.6138"
"6658","X-2043.INC424","angle","4.0841"
"6659","X-2043.INC424","abc","323.0273"
"6660","X-2043.INC424","TGI","33.8683"
"6661","X-2043.INC424 + binimetinib","angle","39.5959"
"6662","X-2043.INC424 + binimetinib","abc","448.5797"
"6663","X-2043.INC424 + binimetinib","TGI","40.0943"
"6664","X-2043.LEE011","angle","1.8973"
"6665","X-2043.LEE011","abc","256.3924"
"6666","X-2043.LEE011","TGI","9.7089"
"6667","X-2043.LKA136","angle","1.0615"
"6668","X-2043.LKA136","abc","156.7167"
"6669","X-2043.LKA136","TGI","-36.0089"
"6670","X-20508.LFW527 + binimetinib","angle","NA"
"6671","X-20508.LFW527 + binimetinib","abc","NA"
"6672","X-20508.LFW527 + binimetinib","TGI","NA"
"6673","X-20689.LFW527 + binimetinib","angle","NA"
"6674","X-20689.LFW527 + binimetinib","abc","NA"
"6675","X-20689.LFW527 + binimetinib","TGI","NA"
"6676","X-20810.LFW527 + binimetinib","angle","NA"
"6677","X-20810.LFW527 + binimetinib","abc","NA"
"6678","X-20810.LFW527 + binimetinib","TGI","NA"
"6679","X-2081.binimetinib","angle","169.9256"
"6680","X-2081.binimetinib","abc","761.6014"
"6681","X-2081.binimetinib","TGI","-108.5536"
"6682","X-2081.binimetinib-3.5mpk","angle","1.3938"
"6683","X-2081.binimetinib-3.5mpk","abc","491.3675"
"6684","X-2081.binimetinib-3.5mpk","TGI","55.1667"
"6685","X-2081.BKM120","angle","4.7413"
"6686","X-2081.BKM120","abc","657.7324"
"6687","X-2081.BKM120","TGI","32.7978"
"6688","X-2081.BKM120 + binimetinib","angle","173.0929"
"6689","X-2081.BKM120 + binimetinib","abc","739.9114"
"6690","X-2081.BKM120 + binimetinib","TGI","-17.6798"
"6691","X-2081.BKM120 + LDE225","angle","111.0421"
"6692","X-2081.BKM120 + LDE225","abc","663.1205"
"6693","X-2081.BKM120 + LDE225","TGI","-27.0157"
"6694","X-2081.BYL719","angle","27.5272"
"6695","X-2081.BYL719","abc","736.5886"
"6696","X-2081.BYL719","TGI","35.4737"
"6697","X-2081.BYL719 + LJM716","angle","2.1163"
"6698","X-2081.BYL719 + LJM716","abc","527.3355"
"6699","X-2081.BYL719 + LJM716","TGI","54.3218"
"6700","X-2081.CLR457","angle","1.0737"
"6701","X-2081.CLR457","abc","423.6114"
"6702","X-2081.CLR457","TGI","59.6667"
"6703","X-2081.figitumumab","angle","-0.3239"
"6704","X-2081.figitumumab","abc","-114.6423"
"6705","X-2081.figitumumab","TGI","-14.8676"
"6706","X-2081.figitumumab + binimetinib","angle","0.8227"
"6707","X-2081.figitumumab + binimetinib","abc","379.5630"
"6708","X-2081.figitumumab + binimetinib","TGI","124.2093"
"6709","X-2081.gemcitabine-50mpk","angle","2.7000"
"6710","X-2081.gemcitabine-50mpk","abc","492.0430"
"6711","X-2081.gemcitabine-50mpk","TGI","-34.3000"
"6712","X-2081.HDM201","angle","0.4821"
"6713","X-2081.HDM201","abc","309.3159"
"6714","X-2081.HDM201","TGI","15.2919"
"6715","X-2081.INC424 + binimetinib","angle","15.6991"
"6716","X-2081.INC424 + binimetinib","abc","654.7276"
"6717","X-2081.INC424 + binimetinib","TGI","308.9474"
"6718","X-2081.LEE011","angle","1.4127"
"6719","X-2081.LEE011","abc","473.2155"
"6720","X-2081.LEE011","TGI","51.9367"
"6721","X-2081.LKA136","angle","-0.2033"
"6722","X-2081.LKA136","abc","-132.2028"
"6723","X-2081.LKA136","TGI","-448.0000"
"6724","X-2081.trametinib","angle","1.6716"
"6725","X-2081.trametinib","abc","504.0728"
"6726","X-2081.trametinib","TGI","23.0389"
"6727","X-2081.WNT974","angle","0.3181"
"6728","X-2081.WNT974","abc","60.3550"
"6729","X-2081.WNT974","TGI","86.5111"
"6730","X-2082.BGJ398","angle","-0.2882"
"6731","X-2082.BGJ398","abc","23.0412"
"6732","X-2082.BGJ398","TGI","-3.8537"
"6733","X-2082.binimetinib","angle","160.3007"
"6734","X-2082.binimetinib","abc","352.6705"
"6735","X-2082.binimetinib","TGI","36.7396"
"6736","X-2082.BKM120","angle","-2.3858"
"6737","X-2082.BKM120","abc","-95.9555"
"6738","X-2082.BKM120","TGI","-7.5698"
"6739","X-2082.BKM120 + binimetinib","angle","103.2428"
"6740","X-2082.BKM120 + binimetinib","abc","242.4330"
"6741","X-2082.BKM120 + binimetinib","TGI","-119.1176"
"6742","X-2082.BYL719","angle","7.2401"
"6743","X-2082.BYL719","abc","144.2245"
"6744","X-2082.BYL719","TGI","7.8813"
"6745","X-2082.BYL719 + LGH447","angle","-4.4611"
"6746","X-2082.BYL719 + LGH447","abc","-235.4923"
"6747","X-2082.BYL719 + LGH447","TGI","4.8393"
"6748","X-2082.BYL719 + LJM716","angle","8.3602"
"6749","X-2082.BYL719 + LJM716","abc","221.1656"
"6750","X-2082.BYL719 + LJM716","TGI","4.5148"
"6751","X-2082.cetuximab","angle","-0.5549"
"6752","X-2082.cetuximab","abc","-82.8278"
"6753","X-2082.cetuximab","TGI","2.5687"
"6754","X-2082.CGM097","angle","-1.5977"
"6755","X-2082.CGM097","abc","-153.6567"
"6756","X-2082.CGM097","TGI","6.9051"
"6757","X-2082.CKX620","angle","157.9369"
"6758","X-2082.CKX620","abc","334.5633"
"6759","X-2082.CKX620","TGI","145.7368"
"6760","X-2082.CLR457","angle","-2.9419"
"6761","X-2082.CLR457","abc","-171.4974"
"6762","X-2082.CLR457","TGI","-170.9697"
"6763","X-2082.erlotinib","angle","15.0409"
"6764","X-2082.erlotinib","abc","205.4300"
"6765","X-2082.erlotinib","TGI","10.2852"
"6766","X-2082.HDM201","angle","-2.0021"
"6767","X-2082.HDM201","abc","-138.9419"
"6768","X-2082.HDM201","TGI","-14.9451"
"6769","X-2082.HSP990","angle","7.9404"
"6770","X-2082.HSP990","abc","-39.2801"
"6771","X-2082.HSP990","TGI","-3.2288"
"6772","X-2082.INC280","angle","-2.3844"
"6773","X-2082.INC280","abc","-142.8406"
"6774","X-2082.INC280","TGI","83.5091"
"6775","X-2082.LCL161 + paclitaxel","angle","133.3981"
"6776","X-2082.LCL161 + paclitaxel","abc","268.0700"
"6777","X-2082.LCL161 + paclitaxel","TGI","-45.1765"
"6778","X-2082.LEE011","angle","163.9260"
"6779","X-2082.LEE011","abc","240.2228"
"6780","X-2082.LEE011","TGI","-8.0445"
"6781","X-2082.LFW527 + binimetinib","angle","156.6764"
"6782","X-2082.LFW527 + binimetinib","abc","320.6317"
"6783","X-2082.LFW527 + binimetinib","TGI","110.9769"
"6784","X-2082.LGH447","angle","-3.0771"
"6785","X-2082.LGH447","abc","-183.0833"
"6786","X-2082.LGH447","TGI","14.0919"
"6787","X-2082.LLM871","angle","-6.3082"
"6788","X-2082.LLM871","abc","-482.5471"
"6789","X-2082.LLM871","TGI","19.7215"
"6790","X-2082.paclitaxel","angle","-5.2016"
"6791","X-2082.paclitaxel","abc","-288.1269"
"6792","X-2082.paclitaxel","TGI","30.8909"
"6793","X-2088.BGJ398","angle","18.0632"
"6794","X-2088.BGJ398","abc","561.9227"
"6795","X-2088.BGJ398","TGI","36.2381"
"6796","X-2088.binimetinib","angle","0.4327"
"6797","X-2088.binimetinib","abc","222.6545"
"6798","X-2088.binimetinib","TGI","21.4751"
"6799","X-2088.BKM120","angle","1.1349"
"6800","X-2088.BKM120","abc","374.9091"
"6801","X-2088.BKM120","TGI","31.2491"
"6802","X-2088.BKM120 + binimetinib","angle","0.4904"
"6803","X-2088.BKM120 + binimetinib","abc","330.1818"
"6804","X-2088.BKM120 + binimetinib","TGI","17.7900"
"6805","X-2088.BYL719","angle","0.3871"
"6806","X-2088.BYL719","abc","233.1777"
"6807","X-2088.BYL719","TGI","-85.3768"
"6808","X-2088.BYL719 + LGH447","angle","168.0761"
