"time"	"volume"	"model.id"	"drug"	"batch"	"exp.type"
272	301.2332544	"PHLC189_P5.411-509.B4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
275	232.0427632	"PHLC189_P5.411-509.B4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
279	294.5901816	"PHLC189_P5.411-509.B4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
282	302.4058892	"PHLC189_P5.411-509.B4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
286	288.3933	"PHLC189_P5.411-509.B4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
289	245.5418368	"PHLC189_P5.411-509.B4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
0	82.74313216	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
9	107.2740614	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
13	60.85001104	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
23	69.10541352	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
30	71.99155392	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
37	93.380859	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
41	124.815054	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
44	156.0265762	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
48	169.8052335	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
51	138.4932557	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
55	160.3005914	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
58	182.9194957	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
61	182.9194957	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
62	153.5957571	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
65	109.8321869	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
69	108.597294	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
72	95.18247648	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
76	98.22293104	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
79	98.23503248	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
83	118.7549043	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
86	123.9875629	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
90	105.8895906	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
93	98.826741	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
97	106.006368	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
100	85.911488	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
104	87.036768	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
107	102.0579206	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
111	106.918499	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
114	109.1578316	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
118	97.1716824	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
121	99.77543264	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
125	129.6680486	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
128	144.547753	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
132	146.2193242	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
135	143.43966	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
139	124.2173254	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
142	124.446868	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
146	123.688124	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
153	114.4607547	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
156	120.531996	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
160	126.6082834	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
163	127.1811715	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
167	155.6964781	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
170	144.219231	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
174	171.814968	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
177	167.601304	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
181	148.0987685	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
184	169.4284218	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
188	147.737252	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
191	151.5538835	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
195	170.337024	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
198	160.8940237	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
202	161.2237349	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
205	145.6688797	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
209	138.4371518	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
212	131.6693248	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
216	148.4776883	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
219	152.0937475	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
223	144.164241	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
226	183.2329288	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
230	157.490424	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
233	191.513673	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
237	163.3555456	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
240	199.3213175	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
243	160.9760152	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
246	177.7011179	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
251	171.0807868	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
254	232.7853128	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
258	181.5307416	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
261	223.8405208	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
265	199.345549	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
268	194.059424	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
272	226.700019	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
275	229.7346106	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
279	224.3163437	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
282	194.0279671	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
286	213.0323686	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
289	222.809236	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
293	200.570512	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
296	236.6325	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
300	285.8248957	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
303	249.2676295	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
307	227.0687947	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
310	247.2070349	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
314	197.0613263	"PHLC189_P5.412-510.B5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
0	101.389509	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
9	92.19660268	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
13	57.401344	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
23	64.646075	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
30	74.68995716	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
37	113.9817827	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
41	155.465257	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
44	150.8799053	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
48	156.9448863	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
51	157.6796926	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
55	164.8999992	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
58	155.616552	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
61	155.616552	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
62	104.014625	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
65	82.56022632	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
69	80.02103564	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
72	75.09190988	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
76	106.5782458	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
79	87.90127944	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
83	78.061022	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
86	103.1465308	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
90	90.82436688	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
93	85.4413092	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
97	101.5171186	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
100	97.40734484	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
104	66.3881504	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
107	75.75853584	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
111	76.53095424	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
114	70.273125	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
118	75.28418092	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
121	59.68594944	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
125	86.11080192	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
128	120.7965013	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
132	93.76731	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
135	75.52547184	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
139	78.77145536	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
142	86.43728808	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
146	79.09543512	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
153	67.08012844	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
156	64.1583072	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
160	66.74872672	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
163	78.44616	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
167	79.54413168	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
170	80.99	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
174	81.9013	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
177	77.339691	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
181	93.701205	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
184	73.64967948	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
188	56.625478	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
191	75.01404352	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
195	102.8135389	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
198	103.7989722	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
202	116.6344192	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
205	86.8317632	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
209	77.11513472	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
212	125.1181693	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
216	103.514112	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
219	69.39792288	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
223	59.9858064	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
226	65.4256512	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
230	68.29768764	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
233	70.61643264	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
237	72.4434048	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
240	72.36757944	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
243	72.244224	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
246	92.13937304	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
251	93.37780608	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
254	120.7645431	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
258	112.5224526	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
261	118.3637146	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
265	65.54882984	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
268	78.9831172	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
272	81.5727276	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
275	91.90950912	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
279	89.539684	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
282	86.515	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
286	68.635125	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
289	67.544932	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
293	81.6873408	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
296	126.571445	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
300	99.34569216	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
303	81.10929164	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
307	75.2300068	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
310	91.66112592	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
314	39.1872	"PHLC189_P5.412-514.C4"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
0	71.94161208	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
9	110.9900563	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
13	123.34231	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
23	111.1708941	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
30	101.7188151	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
37	125.519004	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
41	154.991018	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
44	137.1705707	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
48	148.1062336	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
51	161.7082537	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
55	172.0750398	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
58	177.7317656	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
61	177.7317656	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
62	173.3004	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
65	112.1211	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
69	94.419325	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
72	106.418117	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
76	100.8970492	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
79	121.6139683	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
83	127.4515008	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
86	134.775913	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
90	88.442432	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
93	99.55573628	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
97	93.39676164	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
100	94.75267464	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
104	84.281236	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
107	115.0636032	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
111	118.519362	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
114	117.9371648	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
118	90.62166256	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
121	80.7908374	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
125	93.40146816	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
128	95.94783744	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
132	122.725591	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
135	105.71418	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
139	115.87745	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
142	115.0117197	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
146	125.1470958	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
153	105.670656	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
156	82.60526664	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
160	108.3459853	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
163	108.9263214	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
167	123.989709	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
170	138.752757	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
174	154.4888218	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
177	100.6075699	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
181	129.2876	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
184	133.6978614	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
188	97.041724	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
191	99.59774656	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
195	133.543683	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
198	114.4153754	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
202	104.107667	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
205	93.16483956	"PHLC189_P5.412-515.C5"	"Vinorelbine+ Cisplatin"	"PHLC189_P5"	"treatment"
