"","batch.id","model.id","type"
"4766","X-2514.LFW527 + binimetinib","X.2514.LF27.biib","treatment"
"4767","X-2524.BGJ398","X.2524.uned","control"
"4768","X-2524.BGJ398","X.2524.BG98","treatment"
"4769","X-2524.binimetinib","X.2524.uned","control"
"4770","X-2524.binimetinib","X.2524.biib","treatment"
"4771","X-2524.BKM120","X.2524.uned","control"
"4772","X-2524.BKM120","X.2524.BK20","treatment"
"4773","X-2524.BYL719","X.2524.uned","control"
"4774","X-2524.BYL719","X.2524.BY19","treatment"
"4775","X-2524.BYL719 + LEE011","X.2524.uned","control"
"4776","X-2524.BYL719 + LEE011","X.2524.BY19.LE11","treatment"
"4777","X-2524.BYL719 + LJM716","X.2524.uned","control"
"4778","X-2524.BYL719 + LJM716","X.2524.BY19.LJ16","treatment"
"4779","X-2524.CGM097","X.2524.uned","control"
"4780","X-2524.CGM097","X.2524.CG97","treatment"
"4781","X-2524.CLR457","X.2524.uned","control"
"4782","X-2524.CLR457","X.2524.CL57","treatment"
"4783","X-2524.HDM201","X.2524.uned","control"
"4784","X-2524.HDM201","X.2524.HD01","treatment"
"4785","X-2524.INC424","X.2524.uned","control"
"4786","X-2524.INC424","X.2524.IN24","treatment"
"4787","X-2524.LEE011","X.2524.uned","control"
"4788","X-2524.LEE011","X.2524.LE11","treatment"
"4789","X-2524.LEE011 + everolimus","X.2524.uned","control"
"4790","X-2524.LEE011 + everolimus","X.2524.LE11.evus","treatment"
"4791","X-2524.LFA102","X.2524.uned","control"
"4792","X-2524.LFA102","X.2524.LF02","treatment"
"4793","X-2524.LFW527 + everolimus","X.2524.uned","control"
"4794","X-2524.LFW527 + everolimus","X.2524.LF27.evus","treatment"
"4795","X-2524.LJM716","X.2524.uned","control"
"4796","X-2524.LJM716","X.2524.LJ16","treatment"
"4797","X-2524.LJM716 + trastuzumab","X.2524.uned","control"
"4798","X-2524.LJM716 + trastuzumab","X.2524.LJ16.trab","treatment"
"4799","X-2524.LKA136","X.2524.uned","control"
"4800","X-2524.LKA136","X.2524.LK36","treatment"
"4801","X-2524.LLM871","X.2524.uned","control"
"4802","X-2524.LLM871","X.2524.LL71","treatment"
"4803","X-2524.paclitaxel","X.2524.uned","control"
"4804","X-2524.paclitaxel","X.2524.pael","treatment"
"4805","X-2524.tamoxifen","X.2524.uned","control"
"4806","X-2524.tamoxifen","X.2524.taen","treatment"
"4807","X-2524.trastuzumab","X.2524.uned","control"
"4808","X-2524.trastuzumab","X.2524.trab","treatment"
"4809","X-2538.5FU","X.2538.uned","control"
"4810","X-2538.5FU","X.2538.5FFU","treatment"
"4811","X-2538.binimetinib","X.2538.uned","control"
"4812","X-2538.binimetinib","X.2538.biib","treatment"
"4813","X-2538.BKM120","X.2538.uned","control"
"4814","X-2538.BKM120","X.2538.BK20","treatment"
"4815","X-2538.BKM120 + LJC049","X.2538.uned","control"
"4816","X-2538.BKM120 + LJC049","X.2538.BK20.LJ49","treatment"
"4817","X-2538.BYL719","X.2538.uned","control"
"4818","X-2538.BYL719","X.2538.BY19","treatment"
"4819","X-2538.BYL719 + binimetinib","X.2538.uned","control"
"4820","X-2538.BYL719 + binimetinib","X.2538.BY19.biib","treatment"
"4821","X-2538.BYL719 + cetuximab","X.2538.uned","control"
"4822","X-2538.BYL719 + cetuximab","X.2538.BY19.ceab","treatment"
"4823","X-2538.BYL719 + cetuximab + encorafenib","X.2538.uned","control"
"4824","X-2538.BYL719 + cetuximab + encorafenib","X.2538.BY19.ceab.enib","treatment"
"4825","X-2538.BYL719 + encorafenib","X.2538.uned","control"
"4826","X-2538.BYL719 + encorafenib","X.2538.BY19.enib","treatment"
"4827","X-2538.BYL719 + LJM716","X.2538.uned","control"
"4828","X-2538.BYL719 + LJM716","X.2538.BY19.LJ16","treatment"
"4829","X-2538.cetuximab","X.2538.uned","control"
"4830","X-2538.cetuximab","X.2538.ceab","treatment"
"4831","X-2538.cetuximab + encorafenib","X.2538.uned","control"
"4832","X-2538.cetuximab + encorafenib","X.2538.ceab.enib","treatment"
"4833","X-2538.CGM097","X.2538.uned","control"
"4834","X-2538.CGM097","X.2538.CG97","treatment"
"4835","X-2538.CKX620","X.2538.uned","control"
"4836","X-2538.CKX620","X.2538.CK20","treatment"
"4837","X-2538.CLR457","X.2538.uned","control"
"4838","X-2538.CLR457","X.2538.CL57","treatment"
"4839","X-2538.encorafenib","X.2538.uned","control"
"4840","X-2538.encorafenib","X.2538.enib","treatment"
"4841","X-2538.HDM201","X.2538.uned","control"
"4842","X-2538.HDM201","X.2538.HD01","treatment"
"4843","X-2538.LEE011","X.2538.uned","control"
"4844","X-2538.LEE011","X.2538.LE11","treatment"
"4845","X-2538.LJC049","X.2538.uned","control"
"4846","X-2538.LJC049","X.2538.LJ49","treatment"
"4847","X-2538.LKA136","X.2538.uned","control"
"4848","X-2538.LKA136","X.2538.LK36","treatment"
"4849","X-2564.abraxane","X.2564.uned","control"
"4850","X-2564.abraxane","X.2564.abne","treatment"
"4851","X-2564.binimetinib","X.2564.uned","control"
"4852","X-2564.binimetinib","X.2564.biib","treatment"
"4853","X-2564.binimetinib-3.5mpk","X.2564.uned","control"
"4854","X-2564.binimetinib-3.5mpk","X.2564.bipk","treatment"
"4855","X-2564.BKM120","X.2564.uned","control"
"4856","X-2564.BKM120","X.2564.BK20","treatment"
"4857","X-2564.BKM120 + binimetinib","X.2564.uned","control"
"4858","X-2564.BKM120 + binimetinib","X.2564.BK20.biib","treatment"
"4859","X-2564.BKM120 + LDE225","X.2564.uned","control"
"4860","X-2564.BKM120 + LDE225","X.2564.BK20.LD25","treatment"
"4861","X-2564.BYL719","X.2564.uned","control"
"4862","X-2564.BYL719","X.2564.BY19","treatment"
"4863","X-2564.BYL719 + LJM716","X.2564.uned","control"
"4864","X-2564.BYL719 + LJM716","X.2564.BY19.LJ16","treatment"
"4865","X-2564.CLR457","X.2564.uned","control"
"4866","X-2564.CLR457","X.2564.CL57","treatment"
"4867","X-2564.figitumumab","X.2564.uned","control"
"4868","X-2564.figitumumab","X.2564.fiab","treatment"
"4869","X-2564.figitumumab + binimetinib","X.2564.uned","control"
"4870","X-2564.figitumumab + binimetinib","X.2564.fiab.biib","treatment"
"4871","X-2564.gemcitabine-50mpk","X.2564.uned","control"
"4872","X-2564.gemcitabine-50mpk","X.2564.gepk","treatment"
"4873","X-2564.HDM201","X.2564.uned","control"
"4874","X-2564.HDM201","X.2564.HD01","treatment"
"4875","X-2564.INC424","X.2564.uned","control"
"4876","X-2564.INC424","X.2564.IN24","treatment"
"4877","X-2564.INC424 + binimetinib","X.2564.uned","control"
"4878","X-2564.INC424 + binimetinib","X.2564.IN24.biib","treatment"
"4879","X-2564.LEE011","X.2564.uned","control"
"4880","X-2564.LEE011","X.2564.LE11","treatment"
"4881","X-2564.LKA136","X.2564.uned","control"
"4882","X-2564.LKA136","X.2564.LK36","treatment"
"4883","X-2564.trametinib","X.2564.uned","control"
"4884","X-2564.trametinib","X.2564.trib","treatment"
"4885","X-2564.WNT974","X.2564.uned","control"
"4886","X-2564.WNT974","X.2564.WN74","treatment"
"4887","X-2573.5FU","X.2573.uned","control"
"4888","X-2573.5FU","X.2573.5FFU","treatment"
"4889","X-2573.binimetinib","X.2573.uned","control"
"4890","X-2573.binimetinib","X.2573.biib","treatment"
"4891","X-2573.BKM120","X.2573.uned","control"
"4892","X-2573.BKM120","X.2573.BK20","treatment"
"4893","X-2573.BKM120 + LJC049","X.2573.uned","control"
"4894","X-2573.BKM120 + LJC049","X.2573.BK20.LJ49","treatment"
"4895","X-2573.BYL719","X.2573.uned","control"
"4896","X-2573.BYL719","X.2573.BY19","treatment"
"4897","X-2573.BYL719 + binimetinib","X.2573.uned","control"
"4898","X-2573.BYL719 + binimetinib","X.2573.BY19.biib","treatment"
"4899","X-2573.BYL719 + cetuximab","X.2573.uned","control"
"4900","X-2573.BYL719 + cetuximab","X.2573.BY19.ceab","treatment"
"4901","X-2573.BYL719 + cetuximab + encorafenib","X.2573.uned","control"
"4902","X-2573.BYL719 + cetuximab + encorafenib","X.2573.BY19.ceab.enib","treatment"
"4903","X-2573.BYL719 + encorafenib","X.2573.uned","control"
"4904","X-2573.BYL719 + encorafenib","X.2573.BY19.enib","treatment"
"4905","X-2573.BYL719 + LJM716","X.2573.uned","control"
"4906","X-2573.BYL719 + LJM716","X.2573.BY19.LJ16","treatment"
"4907","X-2573.cetuximab","X.2573.uned","control"
"4908","X-2573.cetuximab","X.2573.ceab","treatment"
"4909","X-2573.cetuximab + encorafenib","X.2573.uned","control"
"4910","X-2573.cetuximab + encorafenib","X.2573.ceab.enib","treatment"
"4911","X-2573.CGM097","X.2573.uned","control"
"4912","X-2573.CGM097","X.2573.CG97","treatment"
"4913","X-2573.CKX620","X.2573.uned","control"
"4914","X-2573.CKX620","X.2573.CK20","treatment"
"4915","X-2573.CLR457","X.2573.uned","control"
"4916","X-2573.CLR457","X.2573.CL57","treatment"
"4917","X-2573.encorafenib","X.2573.uned","control"
"4918","X-2573.encorafenib","X.2573.enib","treatment"
"4919","X-2573.HDM201","X.2573.uned","control"
"4920","X-2573.HDM201","X.2573.HD01","treatment"
"4921","X-2573.LEE011","X.2573.uned","control"
"4922","X-2573.LEE011","X.2573.LE11","treatment"
"4923","X-2573.LFW527 + binimetinib","X.2573.uned","control"
"4924","X-2573.LFW527 + binimetinib","X.2573.LF27.biib","treatment"
"4925","X-2573.LJC049","X.2573.uned","control"
"4926","X-2573.LJC049","X.2573.LJ49","treatment"
"4927","X-2573.LKA136","X.2573.uned","control"
"4928","X-2573.LKA136","X.2573.LK36","treatment"
"4929","X-2602.binimetinib","X.2602.uned","control"
"4930","X-2602.binimetinib","X.2602.biib","treatment"
"4931","X-2602.BKM120","X.2602.uned","control"
"4932","X-2602.BKM120","X.2602.BK20","treatment"
"4933","X-2602.BKM120 + encorafenib","X.2602.uned","control"
"4934","X-2602.BKM120 + encorafenib","X.2602.BK20.enib","treatment"
"4935","X-2602.CGM097","X.2602.uned","control"
"4936","X-2602.CGM097","X.2602.CG97","treatment"
"4937","X-2602.dacarbazine","X.2602.uned","control"
"4938","X-2602.dacarbazine","X.2602.dane","treatment"
"4939","X-2602.encorafenib","X.2602.uned","control"
"4940","X-2602.encorafenib","X.2602.enib","treatment"
"4941","X-2602.encorafenib + binimetinib","X.2602.uned","control"
"4942","X-2602.encorafenib + binimetinib","X.2602.enib.biib","treatment"
"4943","X-2602.LDE225","X.2602.uned","control"
"4944","X-2602.LDE225","X.2602.LD25","treatment"
"4945","X-2602.LDK378","X.2602.uned","control"
"4946","X-2602.LDK378","X.2602.LD78","treatment"
"4947","X-2602.LEE011","X.2602.uned","control"
"4948","X-2602.LEE011","X.2602.LE11","treatment"
"4949","X-2602.LEE011 + encorafenib","X.2602.uned","control"
"4950","X-2602.LEE011 + encorafenib","X.2602.LE11.enib","treatment"
"4951","X-2602.LGW813","X.2602.uned","control"
"4952","X-2602.LGW813","X.2602.LG13","treatment"
"4953","X-2602.TAS266","X.2602.uned","control"
"4954","X-2602.TAS266","X.2602.TA66","treatment"
"4955","X-2602.WNT974","X.2602.uned","control"
"4956","X-2602.WNT974","X.2602.WN74","treatment"
"4957","X-2613.binimetinib","X.2613.uned","control"
"4958","X-2613.binimetinib","X.2613.biib","treatment"
"4959","X-2613.BKM120","X.2613.uned","control"
"4960","X-2613.BKM120","X.2613.BK20","treatment"
"4961","X-2613.BKM120 + encorafenib","X.2613.uned","control"
"4962","X-2613.BKM120 + encorafenib","X.2613.BK20.enib","treatment"
"4963","X-2613.CGM097","X.2613.uned","control"
"4964","X-2613.CGM097","X.2613.CG97","treatment"
"4965","X-2613.CLR457","X.2613.uned","control"
"4966","X-2613.CLR457","X.2613.CL57","treatment"
"4967","X-2613.dacarbazine","X.2613.uned","control"
"4968","X-2613.dacarbazine","X.2613.dane","treatment"
"4969","X-2613.encorafenib","X.2613.uned","control"
"4970","X-2613.encorafenib","X.2613.enib","treatment"
"4971","X-2613.encorafenib + binimetinib","X.2613.uned","control"
"4972","X-2613.encorafenib + binimetinib","X.2613.enib.biib","treatment"
"4973","X-2613.LDE225","X.2613.uned","control"
"4974","X-2613.LDE225","X.2613.LD25","treatment"
"4975","X-2613.LDK378","X.2613.uned","control"
"4976","X-2613.LDK378","X.2613.LD78","treatment"
"4977","X-2613.LEE011","X.2613.uned","control"
"4978","X-2613.LEE011","X.2613.LE11","treatment"
"4979","X-2613.LEE011 + binimetinib","X.2613.uned","control"
"4980","X-2613.LEE011 + binimetinib","X.2613.LE11.biib","treatment"
"4981","X-2613.LEE011 + encorafenib","X.2613.uned","control"
"4982","X-2613.LEE011 + encorafenib","X.2613.LE11.enib","treatment"
"4983","X-2613.LGW813","X.2613.uned","control"
"4984","X-2613.LGW813","X.2613.LG13","treatment"
"4985","X-2613.TAS266","X.2613.uned","control"
"4986","X-2613.TAS266","X.2613.TA66","treatment"
"4987","X-2613.WNT974","X.2613.uned","control"
"4988","X-2613.WNT974","X.2613.WN74","treatment"
"4989","X-2633.abraxane","X.2633.uned","control"
"4990","X-2633.abraxane","X.2633.abne","treatment"
"4991","X-2633.binimetinib","X.2633.uned","control"
"4992","X-2633.binimetinib","X.2633.biib","treatment"
"4993","X-2633.binimetinib-3.5mpk","X.2633.uned","control"
"4994","X-2633.binimetinib-3.5mpk","X.2633.bipk","treatment"
"4995","X-2633.BKM120","X.2633.uned","control"
"4996","X-2633.BKM120","X.2633.BK20","treatment"
"4997","X-2633.BKM120 + binimetinib","X.2633.uned","control"
"4998","X-2633.BKM120 + binimetinib","X.2633.BK20.biib","treatment"
"4999","X-2633.BKM120 + LDE225","X.2633.uned","control"
"5000","X-2633.BKM120 + LDE225","X.2633.BK20.LD25","treatment"
"5001","X-2633.BYL719","X.2633.uned","control"
"5002","X-2633.BYL719","X.2633.BY19","treatment"
"5003","X-2633.BYL719 + LJM716","X.2633.uned","control"
"5004","X-2633.BYL719 + LJM716","X.2633.BY19.LJ16","treatment"
"5005","X-2633.CLR457","X.2633.uned","control"
"5006","X-2633.CLR457","X.2633.CL57","treatment"
"5007","X-2633.figitumumab","X.2633.uned","control"
"5008","X-2633.figitumumab","X.2633.fiab","treatment"
"5009","X-2633.figitumumab + binimetinib","X.2633.uned","control"
"5010","X-2633.figitumumab + binimetinib","X.2633.fiab.biib","treatment"
"5011","X-2633.gemcitabine-50mpk","X.2633.uned","control"
"5012","X-2633.gemcitabine-50mpk","X.2633.gepk","treatment"
"5013","X-2633.HDM201","X.2633.uned","control"
"5014","X-2633.HDM201","X.2633.HD01","treatment"
"5015","X-2633.INC424 + binimetinib","X.2633.uned","control"
"5016","X-2633.INC424 + binimetinib","X.2633.IN24.biib","treatment"
"5017","X-2633.LEE011","X.2633.uned","control"
"5018","X-2633.LEE011","X.2633.LE11","treatment"
"5019","X-2633.LKA136","X.2633.uned","control"
"5020","X-2633.LKA136","X.2633.LK36","treatment"
"5021","X-2633.trametinib","X.2633.uned","control"
"5022","X-2633.trametinib","X.2633.trib","treatment"
"5023","X-2633.WNT974","X.2633.uned","control"
"5024","X-2633.WNT974","X.2633.WN74","treatment"
"5025","X-2640.BGJ398","X.2640.uned","control"
"5026","X-2640.BGJ398","X.2640.BG98","treatment"
"5027","X-2640.binimetinib","X.2640.uned","control"
"5028","X-2640.binimetinib","X.2640.biib","treatment"
"5029","X-2640.BKM120","X.2640.uned","control"
"5030","X-2640.BKM120","X.2640.BK20","treatment"
"5031","X-2640.BYL719","X.2640.uned","control"
"5032","X-2640.BYL719","X.2640.BY19","treatment"
"5033","X-2640.BYL719 + LEE011","X.2640.uned","control"
"5034","X-2640.BYL719 + LEE011","X.2640.BY19.LE11","treatment"
"5035","X-2640.BYL719 + LJM716","X.2640.uned","control"
"5036","X-2640.BYL719 + LJM716","X.2640.BY19.LJ16","treatment"
"5037","X-2640.CGM097","X.2640.uned","control"
"5038","X-2640.CGM097","X.2640.CG97","treatment"
"5039","X-2640.CLR457","X.2640.uned","control"
"5040","X-2640.CLR457","X.2640.CL57","treatment"
"5041","X-2640.HDM201","X.2640.uned","control"
"5042","X-2640.HDM201","X.2640.HD01","treatment"
"5043","X-2640.INC424","X.2640.uned","control"
"5044","X-2640.INC424","X.2640.IN24","treatment"
"5045","X-2640.LEE011","X.2640.uned","control"
"5046","X-2640.LEE011","X.2640.LE11","treatment"
"5047","X-2640.LEE011 + everolimus","X.2640.uned","control"
"5048","X-2640.LEE011 + everolimus","X.2640.LE11.evus","treatment"
"5049","X-2640.LFA102","X.2640.uned","control"
"5050","X-2640.LFA102","X.2640.LF02","treatment"
"5051","X-2640.LFW527 + everolimus","X.2640.uned","control"
"5052","X-2640.LFW527 + everolimus","X.2640.LF27.evus","treatment"
"5053","X-2640.LJM716","X.2640.uned","control"
"5054","X-2640.LJM716","X.2640.LJ16","treatment"
"5055","X-2640.LJM716 + trastuzumab","X.2640.uned","control"
"5056","X-2640.LJM716 + trastuzumab","X.2640.LJ16.trab","treatment"
"5057","X-2640.LKA136","X.2640.uned","control"
"5058","X-2640.LKA136","X.2640.LK36","treatment"
"5059","X-2640.LLM871","X.2640.uned","control"
"5060","X-2640.LLM871","X.2640.LL71","treatment"
"5061","X-2640.paclitaxel","X.2640.uned","control"
"5062","X-2640.paclitaxel","X.2640.pael","treatment"
"5063","X-2640.tamoxifen","X.2640.uned","control"
"5064","X-2640.tamoxifen","X.2640.taen","treatment"
"5065","X-2640.trastuzumab","X.2640.uned","control"
"5066","X-2640.trastuzumab","X.2640.trab","treatment"
"5067","X-2659.5FU","X.2659.uned","control"
"5068","X-2659.5FU","X.2659.5FFU","treatment"
"5069","X-2659.binimetinib","X.2659.uned","control"
"5070","X-2659.binimetinib","X.2659.biib","treatment"
"5071","X-2659.BKM120","X.2659.uned","control"
"5072","X-2659.BKM120","X.2659.BK20","treatment"
"5073","X-2659.BKM120 + LJC049","X.2659.uned","control"
"5074","X-2659.BKM120 + LJC049","X.2659.BK20.LJ49","treatment"
"5075","X-2659.BYL719","X.2659.uned","control"
"5076","X-2659.BYL719","X.2659.BY19","treatment"
"5077","X-2659.BYL719 + binimetinib","X.2659.uned","control"
"5078","X-2659.BYL719 + binimetinib","X.2659.BY19.biib","treatment"
"5079","X-2659.BYL719 + cetuximab","X.2659.uned","control"
"5080","X-2659.BYL719 + cetuximab","X.2659.BY19.ceab","treatment"
"5081","X-2659.BYL719 + cetuximab + encorafenib","X.2659.uned","control"
"5082","X-2659.BYL719 + cetuximab + encorafenib","X.2659.BY19.ceab.enib","treatment"
"5083","X-2659.BYL719 + encorafenib","X.2659.uned","control"
"5084","X-2659.BYL719 + encorafenib","X.2659.BY19.enib","treatment"
"5085","X-2659.BYL719 + LJM716","X.2659.uned","control"
"5086","X-2659.BYL719 + LJM716","X.2659.BY19.LJ16","treatment"
"5087","X-2659.cetuximab","X.2659.uned","control"
"5088","X-2659.cetuximab","X.2659.ceab","treatment"
"5089","X-2659.cetuximab + encorafenib","X.2659.uned","control"
"5090","X-2659.cetuximab + encorafenib","X.2659.ceab.enib","treatment"
"5091","X-2659.CGM097","X.2659.uned","control"
"5092","X-2659.CGM097","X.2659.CG97","treatment"
"5093","X-2659.CKX620","X.2659.uned","control"
"5094","X-2659.CKX620","X.2659.CK20","treatment"
"5095","X-2659.CLR457","X.2659.uned","control"
"5096","X-2659.CLR457","X.2659.CL57","treatment"
"5097","X-2659.encorafenib","X.2659.uned","control"
"5098","X-2659.encorafenib","X.2659.enib","treatment"
"5099","X-2659.HDM201","X.2659.uned","control"
"5100","X-2659.HDM201","X.2659.HD01","treatment"
"5101","X-2659.LEE011","X.2659.uned","control"
"5102","X-2659.LEE011","X.2659.LE11","treatment"
"5103","X-2659.LFW527 + binimetinib","X.2659.uned","control"
"5104","X-2659.LFW527 + binimetinib","X.2659.LF27.biib","treatment"
"5105","X-2659.LJC049","X.2659.uned","control"
"5106","X-2659.LJC049","X.2659.LJ49","treatment"
"5107","X-2659.LKA136","X.2659.uned","control"
"5108","X-2659.LKA136","X.2659.LK36","treatment"
"5109","X-2684.abraxane","X.2684.uned","control"
"5110","X-2684.abraxane","X.2684.abne","treatment"
"5111","X-2684.binimetinib","X.2684.uned","control"
"5112","X-2684.binimetinib","X.2684.biib","treatment"
"5113","X-2684.binimetinib-3.5mpk","X.2684.uned","control"
"5114","X-2684.binimetinib-3.5mpk","X.2684.bipk","treatment"
"5115","X-2684.BKM120","X.2684.uned","control"
"5116","X-2684.BKM120","X.2684.BK20","treatment"
"5117","X-2684.BKM120 + binimetinib","X.2684.uned","control"
"5118","X-2684.BKM120 + binimetinib","X.2684.BK20.biib","treatment"
"5119","X-2684.BKM120 + LDE225","X.2684.uned","control"
"5120","X-2684.BKM120 + LDE225","X.2684.BK20.LD25","treatment"
"5121","X-2684.BYL719","X.2684.uned","control"
"5122","X-2684.BYL719","X.2684.BY19","treatment"
"5123","X-2684.BYL719 + LJM716","X.2684.uned","control"
"5124","X-2684.BYL719 + LJM716","X.2684.BY19.LJ16","treatment"
"5125","X-2684.CLR457","X.2684.uned","control"
"5126","X-2684.CLR457","X.2684.CL57","treatment"
"5127","X-2684.figitumumab","X.2684.uned","control"
"5128","X-2684.figitumumab","X.2684.fiab","treatment"
