id,model_id,biobase_id,mDataType
6697,X.3782.WN74,X-3782,cnv
6698,X.3800.abne,X-3800,cnv
6699,X.3800.biib,X-3800,cnv
6700,X.3800.BK20,X-3800,cnv
6701,X.3800.BK20.biib,X-3800,cnv
6702,X.3800.BK20.LD25,X-3800,cnv
6703,X.3800.BY19,X-3800,cnv
6704,X.3800.BY19.LJ16,X-3800,cnv
6705,X.3800.CL57,X-3800,cnv
6706,X.3800.fiab,X-3800,cnv
6707,X.3800.fiab.biib,X-3800,cnv
6708,X.3800.gepk,X-3800,cnv
6709,X.3800.HD01,X-3800,cnv
6710,X.3800.IN24,X-3800,cnv
6711,X.3800.IN24.biib,X-3800,cnv
6712,X.3800.LE11,X-3800,cnv
6713,X.3800.LK36,X-3800,cnv
6714,X.3800.trib,X-3800,cnv
6715,X.3800.uned,X-3800,cnv
6716,X.3800.WN74,X-3800,cnv
6717,X.3816.abne,X-3816,cnv
6718,X.3816.biib,X-3816,cnv
6719,X.3816.bipk,X-3816,cnv
6720,X.3816.BK20,X-3816,cnv
6721,X.3816.BK20.biib,X-3816,cnv
6722,X.3816.BY19,X-3816,cnv
6723,X.3816.BY19.LJ16,X-3816,cnv
6724,X.3816.CL57,X-3816,cnv
6725,X.3816.fiab,X-3816,cnv
6726,X.3816.fiab.biib,X-3816,cnv
6727,X.3816.gepk,X-3816,cnv
6728,X.3816.HD01,X-3816,cnv
6729,X.3816.IN24,X-3816,cnv
6730,X.3816.IN24.biib,X-3816,cnv
6731,X.3816.LE11,X-3816,cnv
6732,X.3816.LK36,X-3816,cnv
6733,X.3816.trib,X-3816,cnv
6734,X.3816.uned,X-3816,cnv
6735,X.3816.WN74,X-3816,cnv
6736,X.3846.abne,X-3846,cnv
6737,X.3846.biib,X-3846,cnv
6738,X.3846.bipk,X-3846,cnv
6739,X.3846.BK20,X-3846,cnv
6740,X.3846.BK20.biib,X-3846,cnv
6741,X.3846.BK20.LD25,X-3846,cnv
6742,X.3846.BY19,X-3846,cnv
6743,X.3846.CL57,X-3846,cnv
6744,X.3846.fiab,X-3846,cnv
6745,X.3846.fiab.biib,X-3846,cnv
6746,X.3846.gepk,X-3846,cnv
6747,X.3846.HD01,X-3846,cnv
6748,X.3846.IN24,X-3846,cnv
6749,X.3846.IN24.biib,X-3846,cnv
6750,X.3846.LK36,X-3846,cnv
6751,X.3846.trib,X-3846,cnv
6752,X.3846.uned,X-3846,cnv
6753,X.3846.WN74,X-3846,cnv
6754,X.3898.abne,X-3898,cnv
6755,X.3898.biib,X-3898,cnv
6756,X.3898.bipk,X-3898,cnv
6757,X.3898.BK20,X-3898,cnv
6758,X.3898.BK20.biib,X-3898,cnv
6759,X.3898.BK20.LD25,X-3898,cnv
6760,X.3898.BY19,X-3898,cnv
6761,X.3898.BY19.LJ16,X-3898,cnv
6762,X.3898.fiab,X-3898,cnv
6763,X.3898.fiab.biib,X-3898,cnv
6764,X.3898.gepk,X-3898,cnv
6765,X.3898.HD01,X-3898,cnv
6766,X.3898.IN24,X-3898,cnv
6767,X.3898.IN24.biib,X-3898,cnv
6768,X.3898.LE11,X-3898,cnv
6769,X.3898.LK36,X-3898,cnv
6770,X.3898.trib,X-3898,cnv
6771,X.3898.uned,X-3898,cnv
6772,X.3898.WN74,X-3898,cnv
6773,X.3947.abne,X-3947,cnv
6774,X.3947.biib,X-3947,cnv
6775,X.3947.bipk,X-3947,cnv
6776,X.3947.BK20,X-3947,cnv
6777,X.3947.BK20.biib,X-3947,cnv
6778,X.3947.BK20.LD25,X-3947,cnv
6779,X.3947.BY19,X-3947,cnv
6780,X.3947.BY19.LJ16,X-3947,cnv
6781,X.3947.CL57,X-3947,cnv
6782,X.3947.fiab,X-3947,cnv
6783,X.3947.fiab.biib,X-3947,cnv
6784,X.3947.gepk,X-3947,cnv
6785,X.3947.HD01,X-3947,cnv
6786,X.3947.IN24,X-3947,cnv
6787,X.3947.IN24.biib,X-3947,cnv
6788,X.3947.LE11,X-3947,cnv
6789,X.3947.LK36,X-3947,cnv
6790,X.3947.trib,X-3947,cnv
6791,X.3947.uned,X-3947,cnv
6792,X.3947.WN74,X-3947,cnv
6793,X.3990.abne,X-3990,cnv
6794,X.3990.biib,X-3990,cnv
6795,X.3990.bipk,X-3990,cnv
6796,X.3990.BK20,X-3990,cnv
6797,X.3990.BK20.biib,X-3990,cnv
6798,X.3990.BK20.LD25,X-3990,cnv
6799,X.3990.BY19,X-3990,cnv
6800,X.3990.BY19.LJ16,X-3990,cnv
6801,X.3990.CL57,X-3990,cnv
6802,X.3990.fiab,X-3990,cnv
6803,X.3990.fiab.biib,X-3990,cnv
6804,X.3990.gepk,X-3990,cnv
6805,X.3990.HD01,X-3990,cnv
6806,X.3990.IN24,X-3990,cnv
6807,X.3990.IN24.biib,X-3990,cnv
6808,X.3990.LE11,X-3990,cnv
6809,X.3990.LK36,X-3990,cnv
6810,X.3990.trib,X-3990,cnv
6811,X.3990.uned,X-3990,cnv
6812,X.3990.WN74,X-3990,cnv
6813,X.4015.abne,X-4015,cnv
6814,X.4015.biib,X-4015,cnv
6815,X.4015.BK20.biib,X-4015,cnv
6816,X.4015.BK20.LD25,X-4015,cnv
6817,X.4015.BY19,X-4015,cnv
6818,X.4015.BY19.LJ16,X-4015,cnv
6819,X.4015.CL57,X-4015,cnv
6820,X.4015.fiab,X-4015,cnv
6821,X.4015.fiab.biib,X-4015,cnv
6822,X.4015.gepk,X-4015,cnv
6823,X.4015.HD01,X-4015,cnv
6824,X.4015.IN24,X-4015,cnv
6825,X.4015.IN24.biib,X-4015,cnv
6826,X.4015.LK36,X-4015,cnv
6827,X.4015.uned,X-4015,cnv
6828,X.4015.WN74,X-4015,cnv
6829,X.4018.abne,X-4018,cnv
6830,X.4018.biib,X-4018,cnv
6831,X.4018.bipk,X-4018,cnv
6832,X.4018.BK20,X-4018,cnv
6833,X.4018.BK20.biib,X-4018,cnv
6834,X.4018.BK20.LD25,X-4018,cnv
6835,X.4018.BY19,X-4018,cnv
6836,X.4018.CL57,X-4018,cnv
6837,X.4018.fiab,X-4018,cnv
6838,X.4018.fiab.biib,X-4018,cnv
6839,X.4018.gepk,X-4018,cnv
6840,X.4018.HD01,X-4018,cnv
6841,X.4018.IN24.biib,X-4018,cnv
6842,X.4018.LE11,X-4018,cnv
6843,X.4018.LK36,X-4018,cnv
6844,X.4018.trib,X-4018,cnv
6845,X.4018.uned,X-4018,cnv
6846,X.4018.WN74,X-4018,cnv
6847,X.4226.abne,X-4226,cnv
6848,X.4226.biib,X-4226,cnv
6849,X.4226.bipk,X-4226,cnv
6850,X.4226.BK20,X-4226,cnv
6851,X.4226.BK20.biib,X-4226,cnv
6852,X.4226.BK20.LD25,X-4226,cnv
6853,X.4226.BY19,X-4226,cnv
6854,X.4226.BY19.LJ16,X-4226,cnv
6855,X.4226.CL57,X-4226,cnv
6856,X.4226.fiab,X-4226,cnv
6857,X.4226.fiab.biib,X-4226,cnv
6858,X.4226.gepk,X-4226,cnv
6859,X.4226.HD01,X-4226,cnv
6860,X.4226.IN24,X-4226,cnv
6861,X.4226.IN24.biib,X-4226,cnv
6862,X.4226.LE11,X-4226,cnv
6863,X.4226.LK36,X-4226,cnv
6864,X.4226.trib,X-4226,cnv
6865,X.4226.uned,X-4226,cnv
6866,X.4226.WN74,X-4226,cnv
6867,X.4316.abne,X-4316,cnv
6868,X.4316.biib,X-4316,cnv
6869,X.4316.bipk,X-4316,cnv
6870,X.4316.BK20,X-4316,cnv
6871,X.4316.BK20.LD25,X-4316,cnv
6872,X.4316.BY19,X-4316,cnv
6873,X.4316.BY19.LJ16,X-4316,cnv
6874,X.4316.CL57,X-4316,cnv
6875,X.4316.fiab,X-4316,cnv
6876,X.4316.fiab.biib,X-4316,cnv
6877,X.4316.gepk,X-4316,cnv
6878,X.4316.HD01,X-4316,cnv
6879,X.4316.IN24,X-4316,cnv
6880,X.4316.LE11,X-4316,cnv
6881,X.4316.LK36,X-4316,cnv
6882,X.4316.trib,X-4316,cnv
6883,X.4316.uned,X-4316,cnv
6884,X.4316.WN74,X-4316,cnv
6885,X.4377.abne,X-4377,cnv
6886,X.4377.biib,X-4377,cnv
6887,X.4377.bipk,X-4377,cnv
6888,X.4377.BK20,X-4377,cnv
6889,X.4377.BK20.biib,X-4377,cnv
6890,X.4377.BK20.LD25,X-4377,cnv
6891,X.4377.BY19,X-4377,cnv
6892,X.4377.CL57,X-4377,cnv
6893,X.4377.fiab,X-4377,cnv
6894,X.4377.fiab.biib,X-4377,cnv
6895,X.4377.gepk,X-4377,cnv
6896,X.4377.HD01,X-4377,cnv
6897,X.4377.IN24,X-4377,cnv
6898,X.4377.IN24.biib,X-4377,cnv
6899,X.4377.LE11,X-4377,cnv
6900,X.4377.LK36,X-4377,cnv
6901,X.4377.trib,X-4377,cnv
6902,X.4377.WN74,X-4377,cnv
6903,X.4378.abne,X-4378,cnv
6904,X.4378.biib,X-4378,cnv
6905,X.4378.bipk,X-4378,cnv
6906,X.4378.BK20,X-4378,cnv
6907,X.4378.BK20.biib,X-4378,cnv
6908,X.4378.BK20.LD25,X-4378,cnv
6909,X.4378.BY19,X-4378,cnv
6910,X.4378.BY19.LJ16,X-4378,cnv
6911,X.4378.CL57,X-4378,cnv
6912,X.4378.fiab,X-4378,cnv
6913,X.4378.fiab.biib,X-4378,cnv
6914,X.4378.gepk,X-4378,cnv
6915,X.4378.HD01,X-4378,cnv
6916,X.4378.IN24,X-4378,cnv
6917,X.4378.IN24.biib,X-4378,cnv
6918,X.4378.LE11,X-4378,cnv
6919,X.4378.LK36,X-4378,cnv
6920,X.4378.trib,X-4378,cnv
6921,X.4378.uned,X-4378,cnv
6922,X.4378.WN74,X-4378,cnv
6923,X.4649.abne,X-4649,cnv
6924,X.4649.biib,X-4649,cnv
6925,X.4649.bipk,X-4649,cnv
6926,X.4649.BK20,X-4649,cnv
6927,X.4649.BK20.biib,X-4649,cnv
6928,X.4649.BK20.LD25,X-4649,cnv
6929,X.4649.BY19,X-4649,cnv
6930,X.4649.BY19.LJ16,X-4649,cnv
6931,X.4649.CL57,X-4649,cnv
6932,X.4649.fiab,X-4649,cnv
6933,X.4649.fiab.biib,X-4649,cnv
6934,X.4649.gepk,X-4649,cnv
6935,X.4649.HD01,X-4649,cnv
6936,X.4649.IN24,X-4649,cnv
6937,X.4649.IN24.biib,X-4649,cnv
6938,X.4649.LE11,X-4649,cnv
6939,X.4649.LK36,X-4649,cnv
6940,X.4649.trib,X-4649,cnv
6941,X.4649.uned,X-4649,cnv
6942,X.4649.WN74,X-4649,cnv
6943,X.4676.abne,X-4676,cnv
6944,X.4676.biib,X-4676,cnv
6945,X.4676.bipk,X-4676,cnv
6946,X.4676.BK20,X-4676,cnv
6947,X.4676.BK20.biib,X-4676,cnv
6948,X.4676.BK20.LD25,X-4676,cnv
6949,X.4676.BY19,X-4676,cnv
6950,X.4676.BY19.LJ16,X-4676,cnv
6951,X.4676.CL57,X-4676,cnv
6952,X.4676.fiab,X-4676,cnv
6953,X.4676.fiab.biib,X-4676,cnv
6954,X.4676.gepk,X-4676,cnv
6955,X.4676.HD01,X-4676,cnv
6956,X.4676.IN24,X-4676,cnv
6957,X.4676.IN24.biib,X-4676,cnv
6958,X.4676.LE11,X-4676,cnv
6959,X.4676.LK36,X-4676,cnv
6960,X.4676.trib,X-4676,cnv
6961,X.4676.uned,X-4676,cnv
6962,X.4676.WN74,X-4676,cnv
6963,X.4927.abne,X-4927,cnv
6964,X.4927.biib,X-4927,cnv
6965,X.4927.bipk,X-4927,cnv
6966,X.4927.BK20,X-4927,cnv
6967,X.4927.BK20.biib,X-4927,cnv
6968,X.4927.BK20.LD25,X-4927,cnv
6969,X.4927.BY19,X-4927,cnv
6970,X.4927.BY19.LJ16,X-4927,cnv
6971,X.4927.fiab,X-4927,cnv
6972,X.4927.fiab.biib,X-4927,cnv
6973,X.4927.gepk,X-4927,cnv
6974,X.4927.HD01,X-4927,cnv
6975,X.4927.IN24,X-4927,cnv
6976,X.4927.IN24.biib,X-4927,cnv
6977,X.4927.LE11,X-4927,cnv
6978,X.4927.LK36,X-4927,cnv
6979,X.4927.trib,X-4927,cnv
6980,X.4927.uned,X-4927,cnv
6981,X.4927.WN74,X-4927,cnv
6982,X.5205.biib,X-5205,cnv
6983,X.5205.bipk,X-5205,cnv
6984,X.5205.BK20,X-5205,cnv
6985,X.5205.BK20.biib,X-5205,cnv
6986,X.5205.BK20.LD25,X-5205,cnv
6987,X.5205.BY19,X-5205,cnv
6988,X.5205.BY19.LJ16,X-5205,cnv
6989,X.5205.CL57,X-5205,cnv
6990,X.5205.fiab,X-5205,cnv
6991,X.5205.gepk,X-5205,cnv
6992,X.5205.HD01,X-5205,cnv
6993,X.5205.IN24.biib,X-5205,cnv
6994,X.5205.LK36,X-5205,cnv
6995,X.5205.trib,X-5205,cnv
6996,X.5205.uned,X-5205,cnv
6997,X.5205.WN74,X-5205,cnv
6998,X.1004.BG98,X-1004,RNASeq_FPKM
6999,X.1004.biib,X-1004,RNASeq_FPKM
7000,X.1004.BK20,X-1004,RNASeq_FPKM
7001,X.1004.BY19,X-1004,RNASeq_FPKM
7002,X.1004.BY19.LE11,X-1004,RNASeq_FPKM
7003,X.1004.BY19.LJ16,X-1004,RNASeq_FPKM
7004,X.1004.CG97,X-1004,RNASeq_FPKM
7005,X.1004.CL57,X-1004,RNASeq_FPKM
7006,X.1004.HD01,X-1004,RNASeq_FPKM
7007,X.1004.IN24,X-1004,RNASeq_FPKM
7008,X.1004.LE11,X-1004,RNASeq_FPKM
7009,X.1004.LE11.evus,X-1004,RNASeq_FPKM
7010,X.1004.LF02,X-1004,RNASeq_FPKM
7011,X.1004.LF27.evus,X-1004,RNASeq_FPKM
7012,X.1004.LJ16,X-1004,RNASeq_FPKM
7013,X.1004.LJ16.trab,X-1004,RNASeq_FPKM
7014,X.1004.LK36,X-1004,RNASeq_FPKM
7015,X.1004.LL71,X-1004,RNASeq_FPKM
7016,X.1004.pael,X-1004,RNASeq_FPKM
7017,X.1004.taen,X-1004,RNASeq_FPKM
7018,X.1004.trab,X-1004,RNASeq_FPKM
7019,X.1004.uned,X-1004,RNASeq_FPKM
7020,X.1008.BG98,X-1008,RNASeq_FPKM
7021,X.1008.biib,X-1008,RNASeq_FPKM
7022,X.1008.BK20,X-1008,RNASeq_FPKM
7023,X.1008.BY19,X-1008,RNASeq_FPKM
7024,X.1008.BY19.LE11,X-1008,RNASeq_FPKM
7025,X.1008.BY19.LJ16,X-1008,RNASeq_FPKM
7026,X.1008.CG97,X-1008,RNASeq_FPKM
7027,X.1008.CL57,X-1008,RNASeq_FPKM
7028,X.1008.HD01,X-1008,RNASeq_FPKM
7029,X.1008.IN24,X-1008,RNASeq_FPKM
7030,X.1008.LE11,X-1008,RNASeq_FPKM
7031,X.1008.LE11.evus,X-1008,RNASeq_FPKM
7032,X.1008.LF02,X-1008,RNASeq_FPKM
7033,X.1008.LF27.evus,X-1008,RNASeq_FPKM
7034,X.1008.LJ16,X-1008,RNASeq_FPKM
7035,X.1008.LJ16.trab,X-1008,RNASeq_FPKM
7036,X.1008.LK36,X-1008,RNASeq_FPKM
7037,X.1008.LL71,X-1008,RNASeq_FPKM
7038,X.1008.pael,X-1008,RNASeq_FPKM
7039,X.1008.taen,X-1008,RNASeq_FPKM
7040,X.1008.trab,X-1008,RNASeq_FPKM
7041,X.1008.uned,X-1008,RNASeq_FPKM
7042,X.1298.BG98,X-1298,RNASeq_FPKM
7043,X.1298.biib,X-1298,RNASeq_FPKM
7044,X.1298.BK20,X-1298,RNASeq_FPKM
7045,X.1298.BY19,X-1298,RNASeq_FPKM
7046,X.1298.BY19.LE11,X-1298,RNASeq_FPKM
7047,X.1298.BY19.LJ16,X-1298,RNASeq_FPKM
7048,X.1298.CG97,X-1298,RNASeq_FPKM
7049,X.1298.CL57,X-1298,RNASeq_FPKM
7050,X.1298.HD01,X-1298,RNASeq_FPKM
7051,X.1298.IN24,X-1298,RNASeq_FPKM
7052,X.1298.LE11,X-1298,RNASeq_FPKM
7053,X.1298.LE11.evus,X-1298,RNASeq_FPKM
7054,X.1298.LF02,X-1298,RNASeq_FPKM
7055,X.1298.LF27.evus,X-1298,RNASeq_FPKM
7056,X.1298.LJ16,X-1298,RNASeq_FPKM
7057,X.1298.LJ16.trab,X-1298,RNASeq_FPKM
7058,X.1298.LK36,X-1298,RNASeq_FPKM
7059,X.1298.LL71,X-1298,RNASeq_FPKM
7060,X.1298.pael,X-1298,RNASeq_FPKM
7061,X.1298.taen,X-1298,RNASeq_FPKM
7062,X.1298.trab,X-1298,RNASeq_FPKM
7063,X.1298.uned,X-1298,RNASeq_FPKM
7064,X.1349.LF27.evus,X-1349,RNASeq_FPKM
7065,X.1371.BG98,X-1371,RNASeq_FPKM
7066,X.1371.biib,X-1371,RNASeq_FPKM
7067,X.1371.BK20,X-1371,RNASeq_FPKM
7068,X.1371.BY19,X-1371,RNASeq_FPKM
7069,X.1371.BY19.LE11,X-1371,RNASeq_FPKM
7070,X.1371.BY19.LJ16,X-1371,RNASeq_FPKM
7071,X.1371.CG97,X-1371,RNASeq_FPKM
7072,X.1371.CL57,X-1371,RNASeq_FPKM
7073,X.1371.HD01,X-1371,RNASeq_FPKM
7074,X.1371.IN24,X-1371,RNASeq_FPKM
7075,X.1371.LE11,X-1371,RNASeq_FPKM
7076,X.1371.LF02,X-1371,RNASeq_FPKM
7077,X.1371.LF27.evus,X-1371,RNASeq_FPKM
7078,X.1371.LJ16,X-1371,RNASeq_FPKM
7079,X.1371.LJ16.trab,X-1371,RNASeq_FPKM
7080,X.1371.LK36,X-1371,RNASeq_FPKM
7081,X.1371.LL71,X-1371,RNASeq_FPKM
7082,X.1371.pael,X-1371,RNASeq_FPKM
7083,X.1371.taen,X-1371,RNASeq_FPKM
7084,X.1371.trab,X-1371,RNASeq_FPKM
7085,X.1371.uned,X-1371,RNASeq_FPKM
7086,X.1383.BG98,X-1383,RNASeq_FPKM
7087,X.1383.biib,X-1383,RNASeq_FPKM
7088,X.1383.BK20,X-1383,RNASeq_FPKM
7089,X.1383.BY19,X-1383,RNASeq_FPKM
7090,X.1383.BY19.LE11,X-1383,RNASeq_FPKM
7091,X.1383.BY19.LJ16,X-1383,RNASeq_FPKM
7092,X.1383.CG97,X-1383,RNASeq_FPKM
7093,X.1383.CL57,X-1383,RNASeq_FPKM
7094,X.1383.HD01,X-1383,RNASeq_FPKM
7095,X.1383.IN24,X-1383,RNASeq_FPKM
7096,X.1383.LE11,X-1383,RNASeq_FPKM
7097,X.1383.LE11.evus,X-1383,RNASeq_FPKM
7098,X.1383.LF02,X-1383,RNASeq_FPKM
7099,X.1383.LF27.evus,X-1383,RNASeq_FPKM
7100,X.1383.LJ16,X-1383,RNASeq_FPKM
7101,X.1383.LJ16.trab,X-1383,RNASeq_FPKM
7102,X.1383.LK36,X-1383,RNASeq_FPKM
7103,X.1383.LL71,X-1383,RNASeq_FPKM
7104,X.1383.pael,X-1383,RNASeq_FPKM
7105,X.1383.taen,X-1383,RNASeq_FPKM
7106,X.1383.trab,X-1383,RNASeq_FPKM
7107,X.1383.uned,X-1383,RNASeq_FPKM
7108,X.1407.BG98,X-1407,RNASeq_FPKM
7109,X.1407.biib,X-1407,RNASeq_FPKM
7110,X.1407.BK20,X-1407,RNASeq_FPKM
7111,X.1407.BY19,X-1407,RNASeq_FPKM
7112,X.1407.BY19.LE11,X-1407,RNASeq_FPKM
7113,X.1407.BY19.LJ16,X-1407,RNASeq_FPKM
7114,X.1407.CG97,X-1407,RNASeq_FPKM
7115,X.1407.CL57,X-1407,RNASeq_FPKM
7116,X.1407.HD01,X-1407,RNASeq_FPKM
7117,X.1407.IN24,X-1407,RNASeq_FPKM
7118,X.1407.LE11,X-1407,RNASeq_FPKM
7119,X.1407.LE11.evus,X-1407,RNASeq_FPKM
7120,X.1407.LF02,X-1407,RNASeq_FPKM
7121,X.1407.LF27.evus,X-1407,RNASeq_FPKM
7122,X.1407.LJ16,X-1407,RNASeq_FPKM
7123,X.1407.LJ16.trab,X-1407,RNASeq_FPKM
7124,X.1407.LK36,X-1407,RNASeq_FPKM
7125,X.1407.LL71,X-1407,RNASeq_FPKM
7126,X.1407.pael,X-1407,RNASeq_FPKM
7127,X.1407.taen,X-1407,RNASeq_FPKM
7128,X.1407.trab,X-1407,RNASeq_FPKM
7129,X.1407.uned,X-1407,RNASeq_FPKM
7130,X.1468.BG98,X-1468,RNASeq_FPKM
7131,X.1468.biib,X-1468,RNASeq_FPKM
7132,X.1468.BK20,X-1468,RNASeq_FPKM
7133,X.1468.BY19,X-1468,RNASeq_FPKM
7134,X.1468.BY19.LE11,X-1468,RNASeq_FPKM
7135,X.1468.BY19.LJ16,X-1468,RNASeq_FPKM
7136,X.1468.CG97,X-1468,RNASeq_FPKM
7137,X.1468.CL57,X-1468,RNASeq_FPKM
7138,X.1468.HD01,X-1468,RNASeq_FPKM
7139,X.1468.IN24,X-1468,RNASeq_FPKM
7140,X.1468.LE11,X-1468,RNASeq_FPKM
7141,X.1468.LE11.evus,X-1468,RNASeq_FPKM
7142,X.1468.LF02,X-1468,RNASeq_FPKM
7143,X.1468.LF27.evus,X-1468,RNASeq_FPKM
7144,X.1468.LJ16,X-1468,RNASeq_FPKM
7145,X.1468.LJ16.trab,X-1468,RNASeq_FPKM
7146,X.1468.LK36,X-1468,RNASeq_FPKM
7147,X.1468.LL71,X-1468,RNASeq_FPKM
7148,X.1468.pael,X-1468,RNASeq_FPKM
7149,X.1468.taen,X-1468,RNASeq_FPKM
7150,X.1468.trab,X-1468,RNASeq_FPKM
7151,X.1468.uned,X-1468,RNASeq_FPKM
7152,X.1600.BG98,X-1600,RNASeq_FPKM
7153,X.1600.biib,X-1600,RNASeq_FPKM
7154,X.1600.BK20,X-1600,RNASeq_FPKM
7155,X.1600.BY19,X-1600,RNASeq_FPKM
7156,X.1600.BY19.LE11,X-1600,RNASeq_FPKM
7157,X.1600.BY19.LJ16,X-1600,RNASeq_FPKM
7158,X.1600.CG97,X-1600,RNASeq_FPKM
7159,X.1600.CL57,X-1600,RNASeq_FPKM
7160,X.1600.HD01,X-1600,RNASeq_FPKM
7161,X.1600.IN24,X-1600,RNASeq_FPKM
7162,X.1600.LE11,X-1600,RNASeq_FPKM
7163,X.1600.LE11.evus,X-1600,RNASeq_FPKM
7164,X.1600.LF02,X-1600,RNASeq_FPKM
7165,X.1600.LF27.evus,X-1600,RNASeq_FPKM
7166,X.1600.LJ16,X-1600,RNASeq_FPKM
7167,X.1600.LJ16.trab,X-1600,RNASeq_FPKM
7168,X.1600.LK36,X-1600,RNASeq_FPKM
7169,X.1600.LL71,X-1600,RNASeq_FPKM
7170,X.1600.pael,X-1600,RNASeq_FPKM
7171,X.1600.taen,X-1600,RNASeq_FPKM
7172,X.1600.trab,X-1600,RNASeq_FPKM
7173,X.1600.uned,X-1600,RNASeq_FPKM
7174,X.1631.BG98,X-1631,RNASeq_FPKM
7175,X.1631.biib,X-1631,RNASeq_FPKM
7176,X.1631.BK20,X-1631,RNASeq_FPKM
7177,X.1631.BY19,X-1631,RNASeq_FPKM
7178,X.1631.BY19.LE11,X-1631,RNASeq_FPKM
7179,X.1631.BY19.LJ16,X-1631,RNASeq_FPKM
7180,X.1631.CG97,X-1631,RNASeq_FPKM
7181,X.1631.CL57,X-1631,RNASeq_FPKM
7182,X.1631.HD01,X-1631,RNASeq_FPKM
7183,X.1631.LE11,X-1631,RNASeq_FPKM
7184,X.1631.LE11.evus,X-1631,RNASeq_FPKM
7185,X.1631.LF02,X-1631,RNASeq_FPKM
7186,X.1631.LJ16,X-1631,RNASeq_FPKM
7187,X.1631.LJ16.trab,X-1631,RNASeq_FPKM
7188,X.1631.LK36,X-1631,RNASeq_FPKM
7189,X.1631.LL71,X-1631,RNASeq_FPKM
7190,X.1631.pael,X-1631,RNASeq_FPKM
7191,X.1631.taen,X-1631,RNASeq_FPKM
7192,X.1631.trab,X-1631,RNASeq_FPKM
7193,X.1631.uned,X-1631,RNASeq_FPKM
7194,X.1828.BG98,X-1828,RNASeq_FPKM
7195,X.1828.biib,X-1828,RNASeq_FPKM
7196,X.1828.BK20,X-1828,RNASeq_FPKM
7197,X.1828.BY19,X-1828,RNASeq_FPKM
7198,X.1828.BY19.LE11,X-1828,RNASeq_FPKM
7199,X.1828.BY19.LJ16,X-1828,RNASeq_FPKM
7200,X.1828.CG97,X-1828,RNASeq_FPKM
7201,X.1828.CL57,X-1828,RNASeq_FPKM
7202,X.1828.HD01,X-1828,RNASeq_FPKM
7203,X.1828.IN24,X-1828,RNASeq_FPKM
7204,X.1828.LE11,X-1828,RNASeq_FPKM
7205,X.1828.LE11.evus,X-1828,RNASeq_FPKM
7206,X.1828.LF02,X-1828,RNASeq_FPKM
7207,X.1828.LJ16,X-1828,RNASeq_FPKM
7208,X.1828.LJ16.trab,X-1828,RNASeq_FPKM
7209,X.1828.LK36,X-1828,RNASeq_FPKM
7210,X.1828.LL71,X-1828,RNASeq_FPKM
7211,X.1828.pael,X-1828,RNASeq_FPKM
7212,X.1828.taen,X-1828,RNASeq_FPKM
7213,X.1828.trab,X-1828,RNASeq_FPKM
7214,X.1828.uned,X-1828,RNASeq_FPKM
7215,X.1832.BG98,X-1832,RNASeq_FPKM
7216,X.1832.biib,X-1832,RNASeq_FPKM
7217,X.1832.BK20,X-1832,RNASeq_FPKM
7218,X.1832.BY19,X-1832,RNASeq_FPKM
7219,X.1832.BY19.LE11,X-1832,RNASeq_FPKM
7220,X.1832.BY19.LJ16,X-1832,RNASeq_FPKM
7221,X.1832.CG97,X-1832,RNASeq_FPKM
7222,X.1832.CL57,X-1832,RNASeq_FPKM
7223,X.1832.HD01,X-1832,RNASeq_FPKM
7224,X.1832.IN24,X-1832,RNASeq_FPKM
7225,X.1832.LE11,X-1832,RNASeq_FPKM
7226,X.1832.LE11.evus,X-1832,RNASeq_FPKM
7227,X.1832.LF02,X-1832,RNASeq_FPKM
7228,X.1832.LF27.evus,X-1832,RNASeq_FPKM
7229,X.1832.LJ16,X-1832,RNASeq_FPKM
7230,X.1832.LJ16.trab,X-1832,RNASeq_FPKM
7231,X.1832.LK36,X-1832,RNASeq_FPKM
7232,X.1832.LL71,X-1832,RNASeq_FPKM
7233,X.1832.pael,X-1832,RNASeq_FPKM
7234,X.1832.taen,X-1832,RNASeq_FPKM
7235,X.1832.trab,X-1832,RNASeq_FPKM
7236,X.1832.uned,X-1832,RNASeq_FPKM
7237,X.1916.BG98,X-1916,RNASeq_FPKM
7238,X.1916.biib,X-1916,RNASeq_FPKM
7239,X.1916.BK20,X-1916,RNASeq_FPKM
7240,X.1916.BY19,X-1916,RNASeq_FPKM
7241,X.1916.BY19.LE11,X-1916,RNASeq_FPKM
7242,X.1916.BY19.LJ16,X-1916,RNASeq_FPKM
7243,X.1916.CG97,X-1916,RNASeq_FPKM
7244,X.1916.CL57,X-1916,RNASeq_FPKM
7245,X.1916.HD01,X-1916,RNASeq_FPKM
7246,X.1916.IN24,X-1916,RNASeq_FPKM
7247,X.1916.LE11,X-1916,RNASeq_FPKM
7248,X.1916.LE11.evus,X-1916,RNASeq_FPKM
7249,X.1916.LF02,X-1916,RNASeq_FPKM
7250,X.1916.LF27.evus,X-1916,RNASeq_FPKM
7251,X.1916.LJ16,X-1916,RNASeq_FPKM
7252,X.1916.LJ16.trab,X-1916,RNASeq_FPKM
7253,X.1916.LK36,X-1916,RNASeq_FPKM
7254,X.1916.LL71,X-1916,RNASeq_FPKM
7255,X.1916.pael,X-1916,RNASeq_FPKM
7256,X.1916.taen,X-1916,RNASeq_FPKM
7257,X.1916.trab,X-1916,RNASeq_FPKM
